day,time,code,codeLong,total,man0_9,man10_14,man15_19,man20_24,man25_29,man30_34,man35_39,man40_44,man45_49,man50_54,man55_59,man60_64,man65_69,man70,woman0_9,woman10_14,woman15_19,woman20_24,woman25_29,woman30_34,woman35_39,woman40_44,woman45_49,woman50_54,woman55_59,woman60_64,woman65_69,woman70
20200501,0,11230,11230610,26407.0996,763.9773,384.5611,554.4534,566.291,791.818,857.7776,1138.739,981.8988,1116.3149,1056.7369,1034.8599,885.7089,651.0446,1500.0843,822.4435,445.1893,643.1116,701.7944,831.6703,1026.7004,1104.9255,953.728,1027.2599,977.0301,1181.8824,1152.4639,735.7529,2518.8812
20200501,0,11230,11230650,36533.9367,1101.7837,476.027,593.0306,890.6012,1429.2204,1668.5761,2113.6316,1692.4633,1576.2247,1220.9945,1351.5234,1137.6531,879.4357,1655.3429,900.1416,417.3215,712.4861,1175.4095,1549.5051,1544.4742,2082.8,1384.215,1491.499,1276.0715,1346.1807,1435.5547,960.8179,2470.9529
20200501,0,11230,11230660,25854.427,1098.0376,517.7273,675.5269,723.0193,860.4864,840.9425,1292.4357,1189.9088,1127.3159,948.1893,868.188,730.673,590.1287,1107.1406,1047.8933,466.0639,633.2821,727.7149,823.4287,931.1023,1294.0497,1025.5989,1098.576,958.8621,899.5616,789.7137,761.0432,1827.8179
20200501,0,11230,11230705,18485.9943,502.4427,283.0052,404.2802,554.8426,647.0165,589.8942,600.9638,599.161,680.6889,549.9918,914.3333,734.9055,605.8234,1241.0566,349.6931,181.3,386.6698,713.9313,628.5784,476.3628,577.7644,536.3373,615.724,663.7197,898.3795,798.444,692.3703,2058.3133
20200501,0,11230,11230710,19894.8863,462.0139,225.8409,519.4924,1717.2517,1335.8742,652.1616,623.0985,549.7087,523.4373,469.5082,525.6763,376.3816,302.4988,823.0657,365.5551,167.7958,736.7306,2558.4921,1170.407,663.3001,555.5785,503.9519,522.0043,549.6544,570.2141,474.9035,501.9405,1448.348
20200501,0,11230,11230720,15163.5399,359.5941,199.5161,404.9749,882.4092,847.9753,562.5829,544.8548,449.5309,521.4234,495.0097,502.4554,347.2515,317.3081,630.3845,318.4666,164.8403,558.1043,1408.6912,835.8331,530.9452,550.2882,409.6191,475.2823,495.12,436.0457,485.5656,326.0815,1103.3867
20200501,0,11230,11230730,22926.652,774.5766,425.7954,701.0717,1379.376,1200.1732,733.093,712.1563,822.8834,871.4675,761.6268,715.308,597.5681,469.926,956.7348,655.3566,398.6015,748.2544,1513.0292,958.6344,711.4758,672.7412,716.608,844.0973,754.1047,790.755,822.5736,631.3313,1587.3318
20200501,0,11230,11230740,23038.2436,447.799,285.7083,651.7131,1973.5268,1595.0948,820.8996,629.9032,573.3897,699.1076,645.9287,663.4046,500.8362,419.6644,939.1742,360.4183,207.2546,928.0751,2779.4331,1263.5449,565.9608,499.0224,625.5429,698.1464,706.6679,676.313,662.9072,488.3686,1730.4389
20200501,0,11230,11230750,18560.5908,669.38,404.3496,559.6334,500.2194,485.6151,535.6307,746.0234,757.6954,759.788,674.9554,620.3872,543.2664,428.8205,1027.1701,625.1958,380.822,531.8002,820.817,570.4028,559.9658,735.975,693.1672,755.3678,706.698,677.4278,571.1522,496.2105,1722.6548
20200501,0,11260,11260520,25736.8609,842.5629,419.4341,602.4311,669.2036,747.6844,835.2325,1038.8602,1116.988,1194.8238,1072.4976,979.1187,825.5958,615.821,1252.7606,858.4623,471.8044,524.2353,810.0621,964.9034,788.7447,1033.2118,878.6742,1067.2497,1084.316,1259.1778,949.1396,737.4958,2096.3686
20200501,0,11260,11260540,21380.2324,659.5271,333.8462,421.307,546.1856,721.3632,653.5218,1088.4561,873.4277,855.2886,814.5387,821.097,678.5792,557.8809,1129.1822,696.1182,327.0787,436.151,646.5966,713.6983,785.5768,993.6355,801.838,758.2342,933.293,884.0449,892.9984,695.3454,1661.421
20200501,0,11260,11260550,9652.0096,311.8501,173.4667,234.3973,247.0966,278.7679,331.8174,377.4383,329.8296,497.9896,429.4248,384.1435,374.6554,253.8571,443.5326,370.9742,162.0349,252.7304,281.7168,292.138,296.0268,395.6545,288.271,423.2647,430.1069,378.2921,376.4803,258.289,777.7639
20200501,0,11260,11260565,32713.5337,835.329,423.0779,664.6488,1015.6576,1248.7152,1305.8727,1535.6146,1202.8245,1333.7179,1278.4262,1323.9861,1032.3046,758.6407,1372.8002,1019.4177,504.2602,711.2922,1219.4917,1386.9356,1392.0733,1228.06,981.533,1432.3995,1440.5922,1493.4989,1255.0601,925.686,2391.6179
20200501,0,11260,11260570,22141.619,682.6995,311.5614,504.2499,564.8321,791.385,710.229,963.9313,835.7332,819.8494,919.0455,782.5756,797.3835,599.7759,1061.8412,680.5809,304.9086,444.6709,697.5068,808.7994,822.8031,983.2711,694.5892,882.2806,818.5498,997.6338,889.2978,746.6356,2024.9986
20200501,0,11260,11260575,22320.7299,529.7087,294.7574,552.0653,879.7307,913.006,709.7984,1026.6205,878.1609,812.404,804.0592,863.1826,764.8472,538.2397,1077.4351,569.745,293.6014,495.4436,809.2262,867.1858,771.2487,760.559,713.9122,929.4671,907.1278,1050.0679,879.683,650.7995,1978.6478
20200501,0,11260,11260580,21081.9498,777.4181,399.5878,585.9346,483.0003,731.1888,713.3778,886.5384,720.4471,780.1402,766.4694,956.9961,698.5123,425.0142,874.0686,691.7923,364.7501,535.0926,763.4317,874.3956,856.8151,871.0068,798.2802,819.4912,881.1045,1039.0048,887.9949,538.9599,1361.1341
20200501,0,11260,11260590,22504.2293,518.4052,219.325,415.3271,795.4679,1293.9317,1219.2442,1105.4572,850.6953,881.576,842.605,838.3725,642.4921,432.2437,923.1762,425.2734,170.8688,366.722,1109.6832,1331.7845,1179.7355,913.8843,776.355,789.7557,782.1395,897.799,778.5999,659.8834,1343.427
20200501,0,11260,11260600,19459.6393,858.6887,341.2344,443.4021,436.2755,634.496,688.1523,753.1778,638.6729,712.604,641.1021,755.5804,539.073,510.4593,1023.335,784.8253,337.0666,492.2622,592.634,735.0178,776.6997,775.6358,598.3991,774.3299,737.7233,1021.4028,791.5398,613.1522,1452.6979
20200501,0,11260,11260610,29322.0264,831.9662,374.5,577.1833,875.6662,1056.0712,985.5698,1144.4203,946.179,1102.2938,1367.7838,1437.3799,1108.8502,737.9816,1725.9002,746.9577,305.095,524.2865,1009.901,1141.906,920.0826,982.5278,852.8961,1166.3654,1239.811,1437.9443,1273.9122,987.3388,2461.2568
20200501,0,11260,11260620,29720.5071,1040.3873,557.7043,709.7774,798.6204,1031.186,994.2365,1235.621,1091.9833,1248.9252,951.1566,1091.819,935.9669,648.0544,1460.7474,835.1945,439.8194,792.114,998.4067,1057.4731,1185.8463,1105.7594,1168.33,1358.8671,1116.2518,1361.7325,1274.9333,886.0887,2343.5029
20200501,0,11260,11260630,19923.253,762.8206,362.392,355.3231,532.1084,714.4294,768.7297,927.3783,772.2499,836.8524,747.9955,781.2245,597.1335,459.8461,920.5476,536.8769,255.6943,423.3638,671.9373,833.3564,799.3646,807.7269,633.0109,763.4924,726.8537,877.1893,832.5554,738.452,1484.3489
20200501,0,11260,11260655,29742.6573,949.4102,482.8185,575.476,866.4978,1143.3311,908.4088,1128.4465,1070.8075,1251.6943,1106.9812,1323.3149,1187.4911,780.5157,1629.8718,857.8065,432.5451,639.6102,904.7704,940.9028,880.5641,1110.6149,1008.4006,1075.8624,1252.0984,1555.7192,1332.7618,911.9864,2433.9479
20200501,0,11260,11260660,15593.5134,434.0352,222.4625,352.2698,383.9006,541.7395,445.1604,633.1118,526.2307,595.7023,640.9606,706.5653,596.2925,384.2049,939.4383,340.3194,227.9878,332.0003,512.93,501.5044,468.8941,495.7022,470.5286,611.1899,721.0467,791.3936,687.3624,504.0451,1526.5356
20200501,0,11260,11260680,35541.5208,1766.1432,726.455,984.9391,944.1349,1038.3653,941.9259,1339.7176,1278.2091,1399.2271,1210.8529,1414.5705,1251.2246,787.5258,1584.7153,1950.053,794.9957,851.5321,969.5548,1120.7593,1051.953,1548.1692,1206.5946,1343.8531,1481.9388,1598.8585,1364.7469,942.2552,2648.2518
20200501,0,11260,11260690,19951.0851,717.2265,417.801,548.1458,499.9958,573.1755,658.1587,773.9327,704.8063,803.6071,640.9313,844.4974,757.6017,493.3506,1096.4275,596.9785,337.0153,470.1925,654.8449,655.1656,671.3274,761.5985,677.1951,750.0944,796.4502,916.0635,819.4281,493.1136,1821.96
20200501,0,11290,11290525,20440.0746,653.7469,414.126,451.7377,616.098,780.0086,770.2797,667.9196,649.9264,801.3426,647.9259,723.2756,654.538,389.1339,1046.304,540.926,329.6761,490.1398,783.9675,834.2441,759.0839,819.3784,761.7292,804.4206,806.5086,984.572,805.1658,527.1938,1926.7035
20200501,0,11290,11290555,24642.5664,522.1548,338.5958,754.7155,1162.997,1167.2978,1002.2568,974.1628,801.9385,1071.3247,844.6373,773.1494,629.8534,408.9654,882.8346,587.8046,366.2106,723.8174,1581.6295,1251.8481,1030.5863,995.6115,877.1784,1095.9613,862.6577,891.6687,709.3475,576.9399,1756.4221
20200501,0,11290,11290575,22610.7479,453.3753,272.2536,617.6165,1303.0115,1358.7524,924.3938,841.0526,717.3029,777.1401,665.915,574.155,420.382,332.4393,813.2717,615.4313,390.7751,735.2856,2493.5852,1451.2974,939.3035,790.7067,749.9717,788.5282,697.5823,649.6177,561.0639,378.3738,1298.1625
20200501,0,11290,11290580,16343.7521,468.8238,322.6968,456.603,404.0888,437.2879,481.235,539.282,460.9166,682.5693,600.9386,653.2967,549.2893,428.2498,871.3307,493.6989,339.7485,552.9044,679.9383,510.3066,564.4358,638.6464,520.6565,710.9989,691.7309,711.4863,663.5992,511.7538,1397.2399
20200501,0,11290,11290590,17838.2554,832.136,472.0348,583.8066,334.3668,435.8884,447.8441,585.5341,640.3005,873.5937,592.4628,654.9886,489.596,340.9452,702.903,777.5523,484.3866,552.6815,557.6395,495.9887,589.0602,800.2426,772.6838,891.5494,745.644,792.7154,635.8747,478.1209,1277.7165
20200501,0,11290,11290600,20370.2153,291.3546,217.5183,737.5201,2127.2635,1867.6409,827.7083,605.3913,468.6778,582.7754,529.8792,559.7897,493.7946,328.2982,652.2771,336.4728,186.7963,609.4334,2398.3569,1206.9273,639.8782,485.8017,403.5782,560.9958,508.281,576.0755,430.3383,430.5677,1306.8236
20200501,0,11290,11290610,17988.3766,605.2097,229.4539,406.5442,766.4083,796.7187,650.6447,769.4408,553.2515,697.4393,675.5768,696.8915,535.9881,380.0863,704.3639,555.954,246.545,367.3859,882.9401,874.7075,721.2599,720.9134,574.6436,649.5511,777.1877,737.5917,622.536,463.1078,1326.0367
20200501,0,11290,11290620,16528.4321,687.1344,376.1428,489.7663,380.3138,427.9216,395.7445,585.743,520.5083,770.5077,572.2327,592.7674,445.3514,342.6293,831.6698,738.2682,421.321,527.879,595.0683,464.2147,539.9713,713.3377,595.3012,803.3104,667.8323,589.3054,582.7133,482.3049,1389.1717
20200501,0,11290,11290630,22192.485,964.4587,505.3811,664.0664,711.7093,682.7025,679.352,785.3423,734.9231,962.4615,674.1952,788.2039,720.0417,522.6025,1103.5067,761.2647,331.2682,673.8297,884.7119,687.4842,635.0007,822.6848,791.0159,971.3737,817.5106,960.1094,806.1951,706.5877,1844.5028
20200501,0,11290,11290640,15573.7285,347.665,179.392,524.1531,1476.5009,934.597,519.2121,524.7435,456.3046,568.7874,469.9874,472.6469,329.4067,308.1277,693.0096,306.0931,156.3496,602.6629,1172.6107,558.0971,449.6331,488.2074,352.9428,492.1322,451.6267,522.489,476.5455,360.9367,1378.8678
20200501,0,11290,11290650,21595.953,824.0483,432.2532,570.8313,622.4326,591.1179,616.2847,807.8206,778.2633,1003.8041,721.5598,673.4629,642.651,556.4788,1209.2694,717.6966,382.9064,581.2759,724.4463,613.6023,678.4525,903.2466,783.3949,896.8759,769.7475,889.3133,942.7741,757.813,1904.1297
20200501,0,11290,11290660,38200.032,2416.1466,1225.0589,1192.9951,855.5877,823.8938,731.2022,1512.2552,1697.3237,1972.4549,1283.8501,991.1878,875.8752,602.2486,1385.9505,2426.1032,1302.6407,1332.07,1090.2806,867.63,986.6718,1813.5948,1993.0106,1996.4817,1310.0772,1218.7863,1116.3538,763.6517,2416.6508
20200501,0,11290,11290685,16530.5151,549.2973,310.5182,448.8506,424.0465,542.9774,467.4243,644.6576,636.6218,794.2323,557.522,620.4511,486.4017,397.8132,785.7871,564.1313,313.1071,497.5717,551.9068,534.0047,570.2474,651.2501,671.9675,751.5329,569.289,724.3296,550.781,536.2732,1377.5219
20200501,0,11290,11290705,41225.5333,1325.9306,830.8977,1182.5194,1772.1256,1776.0743,1210.8369,1393.2388,1471.8505,1622.0965,1432.2299,1413.8776,1181.8847,847.4351,1827.2512,1520.0991,813.4831,1158.4366,2129.2924,1463.4397,1240.1148,1502.9069,1456.6631,1568.8052,1515.3832,1630.8305,1298.8646,1044.4997,3594.4689
20200501,0,11290,11290715,23158.5746,1159.5773,609.5757,696.8656,502.2761,656.0256,601.0917,784.7677,839.2596,982.4738,793.2529,762.5154,669.8682,474.8515,1039.8859,1158.9408,630.9601,653.8748,780.9278,729.525,703.6963,913.7325,964.1117,1075.338,869.2843,919.8959,836.2585,595.6296,1754.1137
20200501,0,11290,11290725,24577.6785,1043.5034,507.5405,615.8927,744.0781,918.675,778.2429,888.6353,876.7014,1045.7404,834.0249,827.814,759.5361,572.9914,1216.3349,865.2607,450.7346,730.8672,1265.0834,937.7513,835.1765,862.3227,829.103,1030.5397,876.5758,974.5474,798.6337,679.1344,1812.2365
20200501,0,11290,11290760,18987.9925,608.8202,412.4938,510.5566,538.6116,631.5519,526.5601,782.7216,619.6429,663.1765,774.9177,812.4153,610.654,449.6757,865.3486,691.6413,419.8432,541.1726,703.408,557.1316,534.9762,666.0299,677.2311,862.9923,837.737,879.6125,709.5265,610.7338,1488.8109
20200501,0,11290,11290770,14823.1828,453.0795,315.9262,365.1049,383.6365,529.4177,439.1634,483.37,547.4107,629.528,545.3003,583.28,558.4908,377.5572,934.918,383.2279,251.3646,348.0664,542.6916,518.6309,426.6926,460.6875,472.6214,614.6234,581.7848,619.889,592.611,461.7854,1402.3242
20200501,0,11290,11290780,9965.007,342.3822,214.2126,255.9337,278.6573,340.9317,253.1652,375.923,416.933,369.8656,368.7327,397.9215,331.8585,238.6431,589.4255,320.5418,196.9148,310.3543,344.1356,347.8387,309.3824,403.4871,354.6831,398.7907,366.8449,388.6647,416.9072,303.5269,728.349
20200501,0,11290,11290810,30364.4478,848.8829,431.7399,725.6781,1029.1937,1068.3895,959.8564,1221.5412,1031.0381,1409.9793,1102.4511,1174.3574,997.8677,677.2829,1772.9037,994.79,444.6208,630.454,1357.0658,1136.6989,1006.083,1046.2882,1002.6227,1296.1019,994.6432,1257.4348,1176.769,869.8732,2699.8384
20200501,0,11305,11305534,26416.1789,899.6179,512.2699,717.8905,682.9798,864.1551,722.0032,1010.0169,944.0502,1139.3607,954.7191,1071.1844,841.1377,663.2759,1613.7093,758.9151,418.1952,753.6045,820.0011,762.7195,789.4775,938.2377,907.2581,1094.4659,1055.5593,1181.4286,1015.1494,860.2986,2424.498
20200501,0,11305,11305535,23609.4968,517.7729,347.3098,571.6931,686.9439,974.8562,813.8772,845.3097,757.9926,974.7868,865.1229,1075.4912,875.3435,563.0388,1423.1765,550.5305,300.4731,478.5373,1163.603,923.28,647.8053,723.715,687.1127,966.4635,997.766,1054.8411,966.626,734.9462,2121.0814
20200501,0,11305,11305545,35547.7605,1053.0047,563.0049,763.7072,1049.0465,1354.6519,1222.9806,1316.5651,1253.2772,1365.9994,1228.8806,1443.6736,1076.8813,796.674,2013.0826,947.2517,575.939,820.0877,1482.0637,1258.1186,1127.7744,1357.2802,1167.2864,1383.6146,1464.8888,1632.2872,1279.863,1159.3822,3390.4924
20200501,0,11305,11305555,28321.8026,801.5597,443.1538,635.1339,743.3158,845.3887,781.3919,1014.1181,999.0694,1197.8746,1063.3358,1142.4928,961.829,751.1941,1794.8475,878.6309,458.7547,694.9565,830.678,913.5612,843.5581,1022.5012,947.2242,1216.744,1209.7441,1275.4079,1172.4154,919.0965,2763.8247
20200501,0,11305,11305575,26566.9072,1253.5698,701.4624,880.2262,550.8979,577.7144,566.6562,884.8294,1113.4495,1317.1772,978.9427,797.4616,613.9971,639.9775,1214.0655,1430.2359,820.9461,876.8965,695.5052,544.9381,678.9215,1167.3228,1234.6412,1488.9992,982.4429,959.63,858.1805,712.8508,2024.9699
20200501,0,11305,11305590,20813.3045,395.8062,248.6048,383.1981,754.1211,885.3054,758.8092,861.108,791.7009,947.1434,781.7522,738.437,739.7443,525.48,1043.4765,325.7956,178.9097,487.1646,1103.3152,1005.8407,697.3649,681.5755,717.6809,896.8026,810.0516,905.7832,831.5606,580.7232,1736.0508
20200501,0,11305,11305600,15089.5418,400.0824,234.5574,380.7956,364.8597,479.5194,431.777,494.3096,498.3356,653.4038,514.0832,629.527,563.9829,370.222,965.2504,365.0334,215.5205,366.2156,474.2429,516.0762,372.2879,426.7077,480.7132,697.1907,591.4837,707.3238,686.2932,615.8041,1593.9427
20200501,0,11305,11305606,18622.7545,695.3445,371.7049,513.3598,433.8812,429.2837,433.3886,580.1739,628.564,774.7697,632.7767,708.647,658.4939,496.553,1194.1069,593.2932,357.3126,535.1476,556.6071,474.8606,436.1712,570.0896,624.7821,842.1197,735.0655,847.4001,758.7649,731.4287,2008.6635
20200501,0,11305,11305610,20884.2933,594.2243,352.0641,491.2494,623.6449,738.2078,656.1412,756.4647,675.6042,794.3897,736.7353,733.0887,693.0285,490.1908,1341.2431,552.2286,297.6185,456.8485,818.987,813.6481,680.8524,699.9532,728.3055,780.6678,841.6541,996.1249,871.3682,667.7283,2002.0325
20200501,0,11305,11305620,23647.7769,792.1765,420.2456,560.1695,530.5843,681.6743,607.1833,792.012,683.24,972.0684,836.0168,961.7626,706.6536,580.123,1670.654,693.0012,340.2572,551.8315,941.8921,842.4346,596.08,699.1145,764.9613,1039.783,958.5884,1099.216,962.1494,916.8928,2447.0099
20200501,0,11305,11305630,28633.071,494.6943,252.6674,734.9504,1730.9259,1764.9444,1325.1148,1259.807,1040.641,1164.563,952.7675,988.7319,833.4417,502.18,1245.4271,563.5983,250.7107,617.5574,1877.9068,1430.8146,1006.1372,1014.3543,728.2526,1056.8101,1107.4083,1048.9143,975.2806,682.8803,1981.5877
20200501,0,11305,11305645,20412.1402,654.5609,327.2804,537.9612,642.5893,550.3461,599.1161,695.715,703.9382,782.577,705.7167,731.7666,652.1136,550.8275,1388.5085,525.7842,253.8806,489.7926,871.3123,666.281,607.6802,732.7142,631.9041,900.2938,744.4025,848.5046,870.623,613.2579,2132.6929
20200501,0,11305,11305660,33300.2521,1192.919,562.0908,784.484,873.1159,976.7223,968.6104,1060.0913,1049.9003,1230.8004,1138.6161,1163.2526,1031.6227,791.1259,2058.6305,876.4733,492.52,713.4187,1208.071,1088.1303,1002.906,1116.5659,1149.2238,1283.3776,1361.1193,1607.1182,1477.0955,1131.937,3910.3125
20200501,0,11320,11320511,24201.3901,688.0456,412.6975,635.9306,588.4091,773.738,767.1322,888.969,842.5085,1021.0429,932.8054,948.0204,827.4467,554.9692,1203.4733,715.796,422.97,665.4893,879.9851,836.9215,808.5947,967.761,864.2573,1090.9316,1040.6749,1056.661,1026.8116,709.0261,2030.3217
20200501,0,11320,11320512,29458.4112,1002.9606,505.1585,729.2539,730.0822,1047.2196,1005.0625,1253.2406,979.8739,1218.0619,1048.9688,1048.8864,948.0284,776.3796,1495.1127,764.3805,398.2434,712.2893,998.0753,1090.7792,1195.3462,1314.8898,975.6432,1318.3626,1155.9193,1322.0952,1286.3264,805.908,2331.862
20200501,0,11320,11320513,15358.5155,557.1812,310.6517,412.2981,482.3458,487.1524,419.4931,525.3369,605.6568,581.146,642.1899,612.9605,473.4174,355.2083,704.1763,494.9745,242.6907,382.5806,455.3938,446.8579,396.409,540.3857,559.2729,799.2274,703.6744,670.8884,582.5434,382.4992,1531.9041
20200501,0,11320,11320514,30576.8213,1035.5854,667.0779,896.1589,865.3019,953.4892,791.1873,1104.599,1095.7699,1493.169,1140.3428,1325.1956,992.8494,681.292,1517.6832,959.7438,582.8533,912.7286,1028.4589,891.8466,956.1677,1063.7538,1101.5449,1453.5394,1336.7479,1457.4333,1029.6047,816.2458,2426.4527
20200501,0,11320,11320515,20635.2508,793.7426,380.5098,577.4509,583.2382,674.8784,694.827,851.0454,660.0636,774.8249,681.5344,852.6664,639.2,576.4068,980.8419,830.4619,407.3127,582.7367,690.1898,742.2901,700.3076,753.4436,675.8329,758.4747,809.9424,1032.6911,952.7593,620.3894,1357.191
20200501,0,11320,11320521,17102.2784,575.5639,313.06,432.5387,445.5472,486.2049,474.7507,548.9383,572.2158,649.1641,670.5171,791.2011,694.549,458.4346,1259.3668,431.6491,200.0498,307.7347,478.0403,510.7865,442.9157,531.5718,450.5751,673.3289,585.5819,853.9187,794.3872,728.4658,1741.2217
20200501,0,11320,11320522,19049.1918,796.932,348.1819,382.3575,402.1747,533.6901,526.6255,731.2166,676.1664,624.1414,635.786,802.8116,768.3708,638.8649,1197.4841,607.8274,254.5757,349.8581,521.1184,604.7157,598.0707,644.291,655.9254,707.507,638.0714,906.2925,940.1622,733.3243,1822.6495
20200501,0,11320,11320660,18447.8343,537.2449,312.5792,487.2714,469.1042,569.5479,479.5404,621.8681,581.1629,823.8316,551.7242,679.8317,616.8655,417.1817,1132.1443,499.5657,341.2223,511.0568,823.7085,709.2335,545.7755,633.2298,595.5633,758.6504,676.2405,825.4078,847.7853,635.5406,1764.9556
20200501,0,11320,11320670,19995.6625,612.2729,315.1027,562.7723,618.5617,686.8149,671.3117,829.8879,609.7919,793.5362,583.9186,764.1439,719.3269,538.9446,1136.4672,498.6807,312.2101,478.1392,540.8028,727.6304,708.9612,819.1905,676.0965,760.7079,767.9275,940.0095,928.6496,637.887,1755.9158
20200501,0,11320,11320680,15713.4606,344.3361,180.5821,364.7364,491.0573,616.8824,599.6332,661.9453,608.2408,607.0369,488.1364,540.7467,539.4595,363.9095,839.9552,470.5476,229.1686,347.8131,636.4425,683.0738,564.4706,584.6503,569.3441,570.4553,583.1199,699.3646,562.1463,454.9541,1511.2521
20200501,0,11320,11320681,15566.3577,414.7193,277.4174,564.6141,382.7879,436.1378,441.1589,501.4701,471.996,553.5311,549.0795,641.2051,586.129,431.832,752.6814,526.5079,399.1872,404.1471,483.1602,494.1416,547.0929,580.7193,457.6945,669.1923,702.6178,872.4962,701.5259,460.4038,1262.7108
